#### TEMPERATURA EM CUIABÁ (1961-2019) ####
# Fonte: BDMEP - INMET
# http://www.inmet.gov.br/portal/index.php?r=bdmep/bdmep

Estacao;Data;Hora;Precipitacao;TempMaxima;TempMinima;Temp Comp Media;Umidade Relativa Media;
83361;14/07/1979;1200;0;;17.6;;;
83361;15/07/1979;0000;;33.5;;24.34;;
83361;15/07/1979;1200;0;;18.2;;;
83361;16/07/1979;0000;;28.6;;22.72;73;
83361;16/07/1979;1200;0;;18.6;;;
83361;17/07/1979;0000;;29;;22.56;71.75;
83361;17/07/1979;1200;0;;19;;;
83361;18/07/1979;0000;;33.6;;23.96;68.75;
83361;18/07/1979;1200;0;;17.4;;;
83361;19/07/1979;0000;;31.5;;22.1;65.25;
83361;19/07/1979;1200;0;;18.8;;;
83361;20/07/1979;0000;;21;;16.82;71;
83361;20/07/1979;1200;2.6;;13.7;;;
83361;21/07/1979;0000;;27.8;;19.6;56.25;
83361;21/07/1979;1200;0.2;;12.8;;;
83361;22/07/1979;0000;;33.4;;24.04;;
83361;22/07/1979;1200;0;;15.2;;;
83361;23/07/1979;0000;;33;;25.36;74.75;
83361;23/07/1979;1200;5.2;;19.2;;;
83361;24/07/1979;0000;;34.7;;26.04;69;
83361;24/07/1979;1200;0;;20.4;;;
83361;25/07/1979;0000;;35.4;;26.42;63;
83361;25/07/1979;1200;0;;20.2;;;
83361;26/07/1979;0000;;36;;27.06;58.5;
83361;26/07/1979;1200;0;;20.6;;;
83361;27/07/1979;0000;;36.8;;27.02;56.75;
83361;27/07/1979;1200;0;;20.1;;;
83361;28/07/1979;0000;;36;;25.66;58.25;
83361;28/07/1979;1200;0;;18.6;;;
83361;29/07/1979;0000;;36;;25.5;54.5;
83361;29/07/1979;1200;0;;17.9;;;
83361;30/07/1979;0000;;34.6;;24.2;54.25;
83361;30/07/1979;1200;0;;17.2;;;
83361;31/07/1979;0000;;34.8;;24.58;56.25;
83361;31/07/1979;1200;0;;17.2;;;
83361;01/08/1979;0000;;35.4;;25.58;59.25;
83361;01/08/1979;1200;0;;18.5;;;
83361;02/08/1979;0000;;35.4;;25.16;52.75;
83361;02/08/1979;1200;0;;19.4;;;
83361;03/08/1979;0000;;35.4;;26.16;49.5;
83361;03/08/1979;1200;0;;20.2;;;
83361;04/08/1979;0000;;35.3;;25.18;;
83361;04/08/1979;1200;0;;18.4;;;
83361;05/08/1979;0000;;36.1;;25.82;52;
83361;05/08/1979;1200;0;;18.4;;;
83361;06/08/1979;0000;;37.2;;26.36;52.5;
83361;06/08/1979;1200;0;;18.4;;;
83361;07/08/1979;0000;;37.4;;28.52;46;
83361;07/08/1979;1200;0;;20.6;;;
83361;08/08/1979;0000;;36.2;;27.3;51;
83361;08/08/1979;1200;0;;20.4;;;
83361;09/08/1979;0000;;35.4;;26.44;48.5;
83361;09/08/1979;1200;0;;19.6;;;
83361;10/08/1979;0000;;35.4;;25.68;55.5;
83361;10/08/1979;1200;0;;18.6;;;
83361;11/08/1979;0000;;35;;26.02;52.75;
83361;11/08/1979;1200;0;;19.4;;;
83361;12/08/1979;0000;;34.2;;25.64;61.75;
83361;12/08/1979;1200;0;;19.2;;;
83361;13/08/1979;0000;;35.4;;25.68;61.75;
83361;13/08/1979;1200;0;;19.6;;;
83361;14/08/1979;0000;;37.1;;26.18;53;
83361;14/08/1979;1200;0;;18.8;;;
83361;15/08/1979;0000;;37.2;;26.68;54.5;
83361;15/08/1979;1200;0;;19;;;
83361;16/08/1979;0000;;37.6;;27.78;49.25;
83361;16/08/1979;1200;0;;20.6;;;
83361;17/08/1979;0000;;32.8;;26.86;68.75;
83361;17/08/1979;1200;0;;23.2;;;
83361;18/08/1979;0000;;32;;26.32;66;
83361;18/08/1979;1200;0.2;;22.6;;;
83361;19/08/1979;0000;;32;;24.4;65.75;
83361;19/08/1979;1200;0;;18.8;;;
83361;20/08/1979;0000;;33.2;;25.52;44.5;
83361;20/08/1979;1200;0;;15.4;;;
83361;21/08/1979;0000;;35.4;;24.52;44.25;
83361;21/08/1979;1200;0;;15;;;
83361;22/08/1979;0000;;36.4;;25.12;46;
83361;22/08/1979;1200;0;;16;;;
83361;23/08/1979;0000;;36.2;;25.94;48.25;
83361;23/08/1979;1200;0;;19.1;;;
83361;24/08/1979;0000;;36.1;;25.54;53.25;
83361;24/08/1979;1200;0;;19.2;;;
83361;25/08/1979;0000;;35;;27.74;47.5;
83361;25/08/1979;1200;0;;18.7;;;
83361;26/08/1979;0000;;36.5;;26.22;;
83361;26/08/1979;1200;0;;19.4;;;
83361;27/08/1979;0000;;34;;26.12;63.75;
83361;27/08/1979;1200;0;;20.4;;;
83361;28/08/1979;0000;;36.8;;26.96;;
83361;28/08/1979;1200;0;;22.4;;;
83361;29/08/1979;0000;;32.8;;26.96;59;
83361;29/08/1979;1200;3;;23;;;
83361;30/08/1979;0000;;32.8;;26.16;64.75;
83361;30/08/1979;1200;0;;20.9;;;
83361;31/08/1979;0000;;35.5;;28.92;53;
83361;31/08/1979;1200;0;;21.9;;;
83361;01/09/1979;0000;;36.2;;28.92;54.75;
83361;01/09/1979;1200;0;;23.4;;;
83361;02/09/1979;0000;;33.9;;27.58;58.25;
83361;02/09/1979;1200;0;;24.4;;;
83361;03/09/1979;0000;;35.4;;26.66;55.75;
83361;03/09/1979;1200;0;;19.5;;;
83361;04/09/1979;0000;;28.2;;24.52;;
83361;04/09/1979;1200;0;;23;;;
83361;05/09/1979;0000;;31.6;;24.88;56;
83361;05/09/1979;1200;2.4;;19.2;;;
83361;06/09/1979;0000;;33.5;;26.1;58.5;
83361;06/09/1979;1200;0;;19.8;;;
83361;07/09/1979;0000;;34.4;;26.12;66.25;
83361;07/09/1979;1200;0;;21.2;;;
83361;08/09/1979;0000;;33.3;;27.4;;
83361;08/09/1979;1200;0;;22.2;;;
83361;09/09/1979;0000;;33.8;;26.32;70.5;
83361;09/09/1979;1200;0.5;;23;;;
83361;10/09/1979;0000;;28.2;;23.04;;
83361;10/09/1979;1200;25.4;;20.4;;;
83361;11/09/1979;0000;;34.2;;26.68;70.75;
83361;11/09/1979;1200;0;;20.2;;;
83361;12/09/1979;0000;;36;;29;57.5;
83361;12/09/1979;1200;0;;22.8;;;
83361;13/09/1979;0000;;36.4;;29.76;56.25;
83361;13/09/1979;1200;0;;23.8;;;
83361;14/09/1979;0000;;30.1;;24.9;;
83361;14/09/1979;1200;4.2;;22;;;
83361;15/09/1979;0000;;34.8;;27.72;68;
83361;15/09/1979;1200;1.6;;22.2;;;
83361;16/09/1979;0000;;29.4;;25.32;83.25;
83361;16/09/1979;1200;0;;22.8;;;
83361;17/09/1979;0000;;31.6;;26.18;74.25;
83361;17/09/1979;1200;0;;22.8;;;
83361;18/09/1979;0000;;26;;18.24;;
83361;18/09/1979;1200;0.3;;15.8;;;
83361;19/09/1979;0000;;24.6;;18.96;74.5;
83361;19/09/1979;1200;0;;14;;;
83361;20/09/1979;0000;;31.6;;22.84;56.25;
83361;20/09/1979;1200;0;;14.8;;;
83361;21/09/1979;0000;;36.4;;27.3;;
83361;21/09/1979;1200;0;;18.8;;;
83361;22/09/1979;0000;;31.3;;26.22;;
83361;22/09/1979;1200;0;;24.2;;;
83361;23/09/1979;0000;;32.8;;27.24;60.5;
83361;23/09/1979;1200;0;;23.6;;;
83361;24/09/1979;0000;;33.4;;27.66;63.75;
83361;24/09/1979;1200;0;;22.9;;;
83361;25/09/1979;0000;;33.6;;28.24;61.5;
83361;25/09/1979;1200;0;;23;;;
83361;26/09/1979;0000;;37.4;;28.76;55.5;
83361;26/09/1979;1200;0;;23.6;;;
83361;27/09/1979;0000;;36.4;;29.24;56.75;
83361;27/09/1979;1200;0;;23.6;;;
83361;28/09/1979;0000;;37.4;;27.8;62;
83361;28/09/1979;1200;0;;22.6;;;
83361;29/09/1979;0000;;34.4;;28.44;70.25;
83361;29/09/1979;1200;3;;23.6;;;
83361;30/09/1979;0000;;30.6;;25.4;84.5;
83361;30/09/1979;1200;4.6;;21.9;;;
83361;01/10/1979;0000;;30.8;;25.74;80.25;
83361;01/10/1979;1200;0.4;;22.7;;;
83361;02/10/1979;0000;;35.6;;27.28;63.5;
83361;02/10/1979;1200;0;;22.8;;;
83361;03/10/1979;0000;;37.4;;28.12;60.5;
83361;03/10/1979;1200;0;;23.2;;;
83361;04/10/1979;0000;;37.8;;30.06;57.25;
83361;04/10/1979;1200;0;;23.8;;;
83361;05/10/1979;0000;;37.8;;30.74;53;
83361;05/10/1979;1200;0;;24.2;;;
83361;06/10/1979;0000;;38.8;;30.48;55.5;
83361;06/10/1979;1200;0;;24.7;;;
83361;07/10/1979;0000;;31.2;;27.32;72.5;
83361;07/10/1979;1200;0;;26.2;;;
83361;08/10/1979;0000;;35.2;;28.62;64.5;
83361;08/10/1979;1200;1;;23.4;;;
83361;09/10/1979;0000;;36.5;;28.66;70.75;
83361;09/10/1979;1200;0;;24.6;;;
83361;10/10/1979;0000;;37.6;;28.36;67.25;
83361;10/10/1979;1200;0;;23.6;;;
83361;11/10/1979;0000;;28.6;;25.44;85;
83361;11/10/1979;1200;8.4;;23.6;;;
83361;12/10/1979;0000;;37.3;;28.8;68.75;
83361;12/10/1979;1200;0;;23;;;
83361;13/10/1979;0000;;34.9;;28.5;67;
83361;13/10/1979;1200;0.4;;23;;;
83361;14/10/1979;0000;;30.2;;24.28;;
83361;14/10/1979;1200;0;;19.6;;;
83361;15/10/1979;0000;;26.9;;23.88;82.5;
83361;15/10/1979;1200;34.7;;19.6;;;
83361;16/10/1979;0000;;26.8;;23.74;77.25;
83361;16/10/1979;1200;0;;22.3;;;
83361;17/10/1979;0000;;28.6;;23.8;78.25;
83361;17/10/1979;1200;0;;20.3;;;
83361;18/10/1979;0000;;33.2;;25;57.75;
83361;18/10/1979;1200;0;;18.6;;;
83361;19/10/1979;0000;;36.4;;26.64;51;
83361;19/10/1979;1200;0;;17.6;;;
83361;20/10/1979;0000;;37.8;;27.32;58.5;
83361;20/10/1979;1200;0;;20.2;;;
83361;21/10/1979;0000;;34.8;;29.42;56.25;
83361;21/10/1979;1200;0;;23.9;;;
83361;22/10/1979;0000;;37;;29.92;54.25;
83361;22/10/1979;1200;0;;23.2;;;
83361;23/10/1979;0000;;37;;30.48;;
83361;23/10/1979;1200;0;;23.8;;;
83361;24/10/1979;0000;;38;;31.24;;
83361;24/10/1979;1200;0;;25.8;;;
83361;25/10/1979;0000;;38;;31.16;65.75;
83361;25/10/1979;1200;0;;25;;;
83361;26/10/1979;0000;;35.8;;29.24;62.5;
83361;26/10/1979;1200;1.2;;26.2;;;
83361;27/10/1979;0000;;38;;30.68;51.25;
83361;27/10/1979;1200;0;;24.2;;;
83361;28/10/1979;0000;;38.2;;31.56;;
83361;28/10/1979;1200;0;;25.4;;;
83361;29/10/1979;0000;;37.8;;31.36;49.5;
83361;29/10/1979;1200;0;;25.2;;;
83361;30/10/1979;0000;;37.5;;31.48;;
83361;30/10/1979;1200;0;;26.6;;;
83361;31/10/1979;0000;;37.9;;29.22;63.75;
83361;31/10/1979;1200;0.4;;25;;;
83361;01/11/1979;0000;;36.4;;27.96;67.5;
83361;01/11/1979;1200;0;;23.2;;;
83361;02/11/1979;0000;;28.5;;25.88;90;
83361;02/11/1979;1200;2.2;;23.4;;;
83361;03/11/1979;0000;;30.8;;26.62;;
83361;03/11/1979;1200;10.6;;25;;;
83361;04/11/1979;0000;;32.5;;27.08;85.5;
83361;04/11/1979;1200;0.3;;24.2;;;
83361;05/11/1979;0000;;33.5;;28.1;75.25;
83361;05/11/1979;1200;1.6;;24.6;;;
83361;06/11/1979;0000;;32.6;;28.12;68.75;
83361;06/11/1979;1200;0;;25;;;
83361;07/11/1979;0000;;32.6;;28.2;75;
83361;07/11/1979;1200;0;;25.6;;;
83361;08/11/1979;0000;;34.8;;26.84;85;
83361;08/11/1979;1200;2.6;;23.8;;;
83361;09/11/1979;0000;;29.4;;25.32;79;
83361;09/11/1979;1200;16.4;;23.8;;;
83361;10/11/1979;0000;;27.2;;21.16;;
83361;10/11/1979;1200;0.2;;21.2;;;
83361;11/11/1979;0000;;28;;21.44;;
83361;11/11/1979;1200;0;;15.8;;;
83361;12/11/1979;0000;;32.2;;24.64;;
83361;12/11/1979;1200;0;;15.8;;;
83361;13/11/1979;0000;;37;;28.86;54;
83361;13/11/1979;1200;0;;20.5;;;
83361;14/11/1979;0000;;38;;30.28;;
83361;14/11/1979;1200;0;;23.3;;;
83361;15/11/1979;0000;;37;;29.04;66;
83361;15/11/1979;1200;0;;23.8;;;
83361;16/11/1979;0000;;30.4;;26.9;83.5;
83361;16/11/1979;1200;0;;23.6;;;
83361;17/11/1979;0000;;34.2;;28.8;58.75;
83361;17/11/1979;1200;32;;23.6;;;
83361;18/11/1979;0000;;34.4;;29.32;61.25;
83361;18/11/1979;1200;0;;25.2;;;
83361;19/11/1979;0000;;30;;25.9;83;
83361;19/11/1979;1200;21;;22.1;;;
83361;20/11/1979;0000;;34;;27.34;;
83361;20/11/1979;1200;2;;23.7;;;
83361;21/11/1979;0000;;36;;29.88;;
83361;21/11/1979;1200;0;;24.5;;;
83361;22/11/1979;0000;;36;;29.48;60.25;
83361;22/11/1979;1200;0;;26;;;
83361;23/11/1979;0000;;36;;29.48;61.5;
83361;23/11/1979;1200;0;;24.2;;;
83361;24/11/1979;0000;;35.6;;29.68;;
83361;24/11/1979;1200;0;;25.6;;;
83361;25/11/1979;0000;;32;;25;87;
83361;25/11/1979;1200;0;;21.6;;;
83361;26/11/1979;0000;;27.4;;23.06;60;
83361;26/11/1979;1200;10.6;;20.1;;;
83361;27/11/1979;0000;;31.4;;24.08;;
83361;27/11/1979;1200;0;;16.1;;;
83361;28/11/1979;0000;;35.2;;27.68;;
83361;28/11/1979;1200;0;;20.8;;;
83361;29/11/1979;0000;;36;;27.72;73.5;
83361;29/11/1979;1200;0;;24;;;
83361;30/11/1979;0000;;36.6;;28.9;;
83361;30/11/1979;1200;0.6;;23.8;;;
83361;01/12/1979;0000;;35.8;;28.44;65;
83361;01/12/1979;1200;0;;23;;;
83361;02/12/1979;0000;;34.6;;26.94;72.5;
83361;02/12/1979;1200;0;;24.2;;;
83361;03/12/1979;0000;;35.4;;27.28;;
83361;03/12/1979;1200;0;;23;;;
83361;04/12/1979;0000;;36.4;;29.6;;
83361;04/12/1979;1200;0;;24.4;;;
83361;05/12/1979;0000;;37;;30.24;;
83361;05/12/1979;1200;0;;24.6;;;
83361;06/12/1979;0000;;37.4;;30.7;;
83361;06/12/1979;1200;0;;25.5;;;
83361;07/12/1979;0000;;39;;28.96;;
83361;07/12/1979;1200;0;;25.4;;;
83361;08/12/1979;0000;;33.4;;28.18;61.25;
83361;08/12/1979;1200;0.6;;23.8;;;
83361;09/12/1979;0000;;32.2;;25.32;78.25;
83361;09/12/1979;1200;0;;23;;;
83361;10/12/1979;0000;;33.6;;27.34;;
83361;10/12/1979;1200;4;;23.4;;;
83361;11/12/1979;0000;;33.8;;28.2;67.75;
83361;11/12/1979;1200;0;;25;;;
83361;12/12/1979;0000;;35.8;;28.54;70.5;
83361;12/12/1979;1200;0.3;;23.5;;;
83361;13/12/1979;0000;;32.8;;26.38;;
83361;13/12/1979;1200;11.2;;23.2;;;
83361;14/12/1979;0000;;31.2;;27.06;;
83361;14/12/1979;1200;0.4;;24.9;;;
83361;15/12/1979;0000;;32.4;;26.24;;
83361;15/12/1979;1200;0;;23.2;;;
83361;16/12/1979;0000;;24.4;;21.66;;
83361;16/12/1979;1200;6.5;;20;;;
83361;17/12/1979;0000;;30.2;;25.16;;
83361;17/12/1979;1200;6.1;;21.4;;;
83361;18/12/1979;0000;;28;;24.9;;
83361;18/12/1979;1200;5.4;;22.5;;;
83361;19/12/1979;0000;;31.6;;26.18;;
83361;19/12/1979;1200;17.2;;20.9;;;
83361;20/12/1979;0000;;30.8;;27.08;;
83361;20/12/1979;1200;0;;24.4;;;
83361;21/12/1979;0000;;31.2;;26.42;90.25;
83361;21/12/1979;1200;0;;23.8;;;
83361;22/12/1979;0000;;30.2;;26;;
83361;22/12/1979;1200;19.3;;23.4;;;
83361;23/12/1979;0000;;30;;25.14;83;
83361;23/12/1979;1200;2;;22.7;;;
83361;24/12/1979;0000;;29.6;;25.72;87.75;
83361;24/12/1979;1200;4.4;;23.2;;;
83361;25/12/1979;0000;;27.9;;24.84;;
83361;25/12/1979;1200;6.1;;23.8;;;
83361;26/12/1979;0000;;30.6;;26.7;79.75;
83361;26/12/1979;1200;7.4;;23.2;;;
83361;27/12/1979;0000;;32.6;;26.64;78.25;
83361;27/12/1979;1200;2.8;;21.2;;;
83361;28/12/1979;0000;;34.7;;28.1;;
83361;28/12/1979;1200;0;;24;;;
83361;29/12/1979;0000;;34.6;;27.88;72;
83361;29/12/1979;1200;0;;24;;;
83361;30/12/1979;0000;;31;;26.82;84.5;
83361;30/12/1979;1200;0;;24.4;;;
83361;31/12/1979;0000;;26.1;;23.18;;
83361;31/12/1979;1200;15.6;;22;;;
83361;01/01/1980;0000;;28.4;;23.88;66.75;
83361;01/01/1980;1200;5.3;;20.4;;;
83361;02/01/1980;0000;;30.4;;24.68;;
83361;02/01/1980;1200;0;;19.2;;;
83361;03/01/1980;0000;;33.6;;26.4;;
83361;03/01/1980;1200;0;;20.2;;;
83361;04/01/1980;0000;;35.2;;28.52;;
83361;04/01/1980;1200;0;;22.2;;;
83361;05/01/1980;0000;;34.2;;27.64;;
83361;05/01/1980;1200;0;;24.6;;;
83361;06/01/1980;0000;;31.6;;26.48;75.75;
83361;06/01/1980;1200;3.9;;22.6;;;
83361;07/01/1980;0000;;28.4;;25.96;83;
83361;07/01/1980;1200;0.4;;24.4;;;
83361;08/01/1980;0000;;28.4;;24.8;89.25;
83361;08/01/1980;1200;52;;22.6;;;
83361;09/01/1980;0000;;33.3;;27.86;78;
83361;09/01/1980;1200;10.2;;22.8;;;
83361;10/01/1980;0000;;33.4;;26.28;87.5;
83361;10/01/1980;1200;1.2;;23.6;;;
83361;11/01/1980;0000;;31.4;;26.4;81;
83361;11/01/1980;1200;29.6;;22.8;;;
83361;12/01/1980;0000;;30.4;;25.08;94.25;
83361;12/01/1980;1200;0;;23;;;
83361;13/01/1980;0000;;32.4;;27;78.25;
83361;13/01/1980;1200;24.4;;22.4;;;
83361;14/01/1980;0000;;34;;28.44;73.25;
83361;14/01/1980;1200;0;;23.6;;;
83361;15/01/1980;0000;;34.8;;27.52;;
83361;15/01/1980;1200;0;;24;;;
83361;16/01/1980;0000;;34;;27;81.25;
83361;16/01/1980;1200;0;;23.6;;;
83361;17/01/1980;0000;;33;;28.04;;
83361;17/01/1980;1200;9.2;;23.6;;;
83361;18/01/1980;0000;;30.2;;26.28;;
83361;18/01/1980;1200;10.6;;23;;;
83361;19/01/1980;0000;;34.2;;27.48;;
83361;19/01/1980;1200;0;;22.8;;;
83361;20/01/1980;0000;;32.8;;27.64;;
83361;20/01/1980;1200;0;;24;;;
83361;21/01/1980;0000;;33.4;;27.24;;
83361;21/01/1980;1200;0;;23.6;;;
83361;22/01/1980;0000;;34;;28.36;;
83361;22/01/1980;1200;0;;24.2;;;
83361;23/01/1980;0000;;34.3;;28.54;68.25;
83361;23/01/1980;1200;0;;25;;;
83361;24/01/1980;0000;;34.4;;28.44;;
83361;24/01/1980;1200;0;;25;;;
83361;25/01/1980;0000;;25.6;;24.32;;
83361;25/01/1980;1200;0.2;;23.6;;;
83361;26/01/1980;0000;;33.8;;27.88;73;
83361;26/01/1980;1200;0.4;;22.4;;;
83361;27/01/1980;0000;;34.4;;29.16;;
83361;27/01/1980;1200;0;;25;;;
83361;28/01/1980;0000;;32;;26.96;84.75;
83361;28/01/1980;1200;7.8;;23.8;;;
83361;29/01/1980;0000;;34.4;;26.72;84.25;
83361;29/01/1980;1200;10.8;;23.8;;;
83361;30/01/1980;0000;;31.7;;26.54;84.75;
83361;30/01/1980;1200;55.8;;23.4;;;
83361;31/01/1980;0000;;28;;25.2;94.5;
83361;31/01/1980;1200;16.4;;23.8;;;
83361;01/02/1980;0000;;30.2;;26.28;;
83361;01/02/1980;1200;9.8;;23.6;;;
83361;02/02/1980;0000;;32.6;;25.96;89.75;
83361;02/02/1980;1200;9.8;;23.2;;;
83361;03/02/1980;0000;;32.6;;27.52;90.5;
83361;03/02/1980;1200;15;;23.8;;;
83361;04/02/1980;0000;;33;;27.48;;
83361;04/02/1980;1200;1.6;;24.6;;;
83361;05/02/1980;0000;;31.2;;25.76;89.75;
83361;05/02/1980;1200;0.4;;23.2;;;
83361;06/02/1980;0000;;33.4;;25.96;85.5;
83361;06/02/1980;1200;57.6;;23.4;;;
83361;07/02/1980;0000;;33.6;;26.88;82.5;
83361;07/02/1980;1200;45.4;;23.4;;;
83361;08/02/1980;0000;;32.2;;26.52;;
83361;08/02/1980;1200;20.4;;22.8;;;
83361;09/02/1980;0000;;30.7;;26.66;;
83361;09/02/1980;1200;0;;24;;;
83361;10/02/1980;0000;;33.5;;27.38;79.25;
83361;10/02/1980;1200;0;;24.8;;;
83361;11/02/1980;0000;;33.4;;27.24;77.75;
83361;11/02/1980;1200;0;;24;;;
83361;12/02/1980;0000;;31.2;;26.12;87;
83361;12/02/1980;1200;2.2;;24.4;;;
83361;13/02/1980;0000;;26.7;;24.74;94.75;
83361;13/02/1980;1200;45.9;;23;;;
83361;14/02/1980;0000;;31.8;;25.9;;
83361;14/02/1980;1200;19.8;;23.8;;;
83361;15/02/1980;0000;;32;;26.22;85.75;
83361;15/02/1980;1200;9;;23.9;;;
83361;16/02/1980;0000;;32.6;;26.34;86.5;
83361;16/02/1980;1200;19.7;;22.2;;;
83361;17/02/1980;0000;;32.7;;26.46;85.25;
83361;17/02/1980;1200;1.6;;23;;;
83361;18/02/1980;0000;;31;;26.12;91.75;
83361;18/02/1980;1200;7.6;;23;;;
83361;19/02/1980;0000;;32.4;;26.84;82.25;
83361;19/02/1980;1200;6.2;;24;;;
83361;20/02/1980;0000;;33.4;;27.4;82;
83361;20/02/1980;1200;0.6;;23.6;;;
83361;21/02/1980;0000;;33;;26.16;85.5;
83361;21/02/1980;1200;14;;23;;;
83361;22/02/1980;0000;;33.3;;26.16;86.5;
83361;22/02/1980;1200;10.8;;23.4;;;
83361;23/02/1980;0000;;28.8;;25.08;;
83361;23/02/1980;1200;9.7;;23.8;;;
83361;24/02/1980;0000;;27.4;;25.2;86;
83361;24/02/1980;1200;5.2;;23.2;;;
83361;25/02/1980;0000;;29.4;;25.52;88.5;
83361;25/02/1980;1200;15.2;;23.2;;;
83361;26/02/1980;0000;;30.6;;25.56;83.75;
83361;26/02/1980;1200;37.5;;22.8;;;
83361;27/02/1980;0000;;29.9;;25.86;84;
83361;27/02/1980;1200;1.5;;23;;;
83361;28/02/1980;0000;;28.4;;25.26;86.25;
83361;28/02/1980;1200;7.9;;23.6;;;
83361;29/02/1980;0000;;32.1;;26.66;;
83361;29/02/1980;1200;0.4;;22.6;;;
83361;01/03/1980;0000;;31.8;;26.04;84.75;
83361;01/03/1980;1200;2.8;;23.2;;;
83361;02/03/1980;0000;;32.4;;26.76;;
83361;02/03/1980;1200;22;;22.2;;;
83361;03/03/1980;0000;;30;;25.74;;
83361;03/03/1980;1200;28.1;;22.5;;;
83361;04/03/1980;0000;;32.8;;25.44;83.5;
83361;04/03/1980;1200;0;;22.8;;;
83361;05/03/1980;0000;;33.7;;26.1;79.25;
83361;05/03/1980;1200;1.1;;22.2;;;
83361;06/03/1980;0000;;31.6;;26.52;79.75;
83361;06/03/1980;1200;18.4;;23.5;;;
83361;07/03/1980;0000;;29.6;;25.58;86.75;
83361;07/03/1980;1200;0;;23.6;;;
83361;08/03/1980;0000;;32.1;;25.44;;
83361;08/03/1980;1200;16.2;;22;;;
83361;09/03/1980;0000;;31;;25.76;;
83361;09/03/1980;1200;22.8;;22.4;;;
83361;10/03/1980;0000;;33.4;;27.04;;
83361;10/03/1980;1200;0;;23.9;;;
83361;11/03/1980;0000;;33.2;;26.4;78;
83361;11/03/1980;1200;2.4;;22.8;;;
83361;12/03/1980;0000;;34.6;;27.68;;
83361;12/03/1980;1200;0;;23.2;;;
83361;13/03/1980;0000;;33.6;;27.4;90;
83361;13/03/1980;1200;0;;24;;;
83361;14/03/1980;0000;;33.2;;26.84;88.5;
83361;14/03/1980;1200;0;;24.6;;;
83361;15/03/1980;0000;;35.1;;26.96;81;
83361;15/03/1980;1200;0;;23.8;;;
83361;16/03/1980;0000;;32.6;;26.72;77.75;
83361;16/03/1980;1200;1;;23.8;;;
83361;17/03/1980;0000;;31;;25.04;84;
83361;17/03/1980;1200;0;;22;;;
83361;18/03/1980;0000;;31.9;;25.96;;
83361;18/03/1980;1200;16.4;;22.4;;;
83361;19/03/1980;0000;;33.6;;26.64;;
83361;19/03/1980;1200;0;;24.2;;;
83361;20/03/1980;0000;;34.6;;26.24;82.75;
83361;20/03/1980;1200;1.2;;23.2;;;
83361;21/03/1980;0000;;32.8;;25.36;;
83361;21/03/1980;1200;1.6;;22.2;;;
83361;22/03/1980;0000;;35.6;;27.96;65.75;
83361;22/03/1980;1200;0;;22.4;;;
83361;23/03/1980;0000;;35.4;;27.4;70.75;
83361;23/03/1980;1200;0;;23.2;;;
83361;24/03/1980;0000;;36.4;;28.96;;
83361;24/03/1980;1200;0;;23.2;;;
83361;25/03/1980;0000;;36.2;;29;67.25;
83361;25/03/1980;1200;0;;24.9;;;
83361;26/03/1980;0000;;35.6;;28.74;72;
83361;26/03/1980;1200;0;;24.6;;;
83361;27/03/1980;0000;;34.6;;26.68;;
83361;27/03/1980;1200;0;;24.8;;;
83361;28/03/1980;0000;;36;;28.4;;
83361;28/03/1980;1200;0.6;;22.6;;;
83361;29/03/1980;0000;;34.2;;27.6;76.5;
83361;29/03/1980;1200;0.8;;23.8;;;
83361;30/03/1980;0000;;35.2;;26.56;82.25;
83361;30/03/1980;1200;26;;23.6;;;
83361;31/03/1980;0000;;34.8;;27.24;;
83361;31/03/1980;1200;9.4;;23.4;;;
83361;01/04/1980;0000;;33;;27.64;;
83361;01/04/1980;1200;0;;24.4;;;
83361;02/04/1980;0000;;31.2;;26.58;;
83361;02/04/1980;1200;0;;24;;;
83361;03/04/1980;0000;;29.2;;25.42;85.25;
83361;03/04/1980;1200;3.3;;23.5;;;
83361;04/04/1980;0000;;31;;25.16;84.25;
83361;04/04/1980;1200;1.2;;23;;;
83361;05/04/1980;0000;;30.7;;25.3;92.5;
83361;05/04/1980;1200;0.3;;23.3;;;
83361;06/04/1980;0000;;31.3;;25.62;;
83361;06/04/1980;1200;40.4;;22.4;;;
83361;07/04/1980;0000;;32.4;;26.92;82;
83361;07/04/1980;1200;1.6;;23.6;;;
83361;08/04/1980;0000;;32;;26.76;78.5;
83361;08/04/1980;1200;0;;24.2;;;
83361;09/04/1980;0000;;32.6;;26.18;82.25;
83361;09/04/1980;1200;2.2;;23.4;;;
83361;10/04/1980;0000;;32.6;;27.48;72;
83361;10/04/1980;1200;0;;23.8;;;
83361;11/04/1980;0000;;31.4;;26.38;79;
83361;11/04/1980;1200;0;;24.6;;;
83361;12/04/1980;0000;;31.8;;26.96;77.5;
83361;12/04/1980;1200;0;;23.2;;;
83361;13/04/1980;0000;;34;;27.58;73.5;
83361;13/04/1980;1200;0;;23.4;;;
83361;14/04/1980;0000;;31.9;;25.56;83.25;
83361;14/04/1980;1200;0;;23.3;;;
83361;15/04/1980;0000;;25.6;;22.92;86.75;
83361;15/04/1980;1200;17.8;;21.2;;;
83361;16/04/1980;0000;;28.6;;24.68;82.75;
83361;16/04/1980;1200;0;;21.4;;;
83361;17/04/1980;0000;;34;;26.36;;
83361;17/04/1980;1200;0;;21.2;;;
83361;18/04/1980;0000;;34.6;;27.24;;
